video_id,video_path,signs_detected,signwriting,translation,full_text,duration,fps,time_total_ms,time_pose_extraction_ms,time_segmentation_ms,time_transcription_ms,time_translation_ms,status,error
EiPus06oKy0-00:07:01.620-00:07:19.660,/work3/s235253/openaslcropped/EiPus06oKy0-00:07:01.620-00:07:19.660.mp4,4,M500x500S36a00482x477S15d31510x512S20600503x512|M500x500S36d00479x467S36d00479x528S15030510x463S15030510x463S15030510x463S26604510x463|M500x500S36d00479x467S1dc04503x489S1dc0c478x489S20500503x489S20500503x489|M500x500S36d00479x467S1dc04504x489S1dc0c489x503,battery|Deliver|toilet|lord,battery Deliver toilet lord,21.64,25.0,31030.44,29342.36,40.6,1370.74,66.41,success,
9GhUO_jopI0-00:05:04.519-00:05:18.000,/work3/s235253/openaslcropped/9GhUO_jopI0-00:05:04.519-00:05:18.000.mp4,25,M500x500S36d00479x467S36d00479x530S15d04525x503S26504545x504S26504545x504|M500x500S30000482x483S1dc01503x489S20600489x519|M500x500S30000482x483S30004482x483S20600520x474|M500x500S36a00482x477S18000519x506S18000519x507S26600519x507|M500x500S36a00482x477S18000511x512S18000511x526S27104528x526|M500x500S36a00482x477S18000512x512S18000509x519S26500509x519|M500x500S15030473x488S15030473x488S26504510x489S26504510x489|M500x500S15030507x478S15038473x482S27100536x507S27114440x507|M500x500S33b00482x483S16d40520x494S16d48463x494S26500527x485S26510457x485|M500x500S36a00482x477S18000510x512S18000510x512S18030510x526|M500x500S36a00482x477S18000511x512S18000511x526S27104530x526|M500x500S36d00479x467S36d00479x530S20332504x458S2033a485x458S26500532x480S26510545x480|M500x500S36d00479x467S36d00479x530S20332519x458S20332519x458S26600545x463S26600545x463|M500x500S36a00482x477S18000511x512S18000510x512S27104528x489|M500x500S36d00479x467S1dc04504x467S1dc0c482x483S20500509x497S20500482x489|M500x500S36a00482x477S18000512x518S26600519x503|M500x500S36a00482x477S18000518x518S26600482x482S26600482x482|M500x500S36a00482x477S18000512x518S20600519x489|M500x500S30000482x483S30004482x483S20600519x489|M500x500S33100482x482S14c00520x489S21600520x489S21600461x489|M500x500S15030507x474S15030480x474S20600466x512|M500x500S30000482x483S1dc00497x489S20600489x519|M500x500S30007482x483S19a01511x518S20600519x489|M500x500S36d00479x467S36d00479x536S15d04510x545S15d0c478x545S15d34507x547|M500x500S33b00482x482S16d32520x497S16d32520x497S16d3a463x498,earlier|lesbian|easy|elevate|(sideview)|(sideview)|want|gossip|can|Feb0uary|(sideview)|luggage|backpack|(sideview)|toilet|invoice|elevate|fullofcow|easy|tosmellgood|wish|lesbian|cow|Today|spoon,earlier lesbian easy elevate (sideview) (sideview) want gossip can Feb0uary (sideview) luggage backpack (sideview) toilet invoice elevate fullofcow easy tosmellgood wish lesbian cow Today spoon,16.2,25.0,25583.42,22114.21,32.13,2813.03,466.73,success,
FND2JfzngVY-00:04:47.579-00:04:57.600,/work3/s235253/openaslcropped/FND2JfzngVY-00:04:47.579-00:04:57.600.mp4,13,M500x500S36d00479x467S1dc04503x489S1dc0c478x489S20500509x518S20500482x477S26504509x473|M500x500S36d00479x473S37601477x474S20331477x474S26607509x474S26611463x484|M500x500S15030507x480S15030507x478S20600463x509|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489|M500x500S36d00479x467S1dc04503x489S1dc0c478x489S20500507x489S20500507x489|M500x500S36a00482x477S18000511x512S18000510x512S18030510x526|M500x500S30000482x482S1dc00497x472S20600489x519|M500x500S36d00479x480S15032473x480S15032473x485S20600509x474|M500x500S36d00479x473S37601478x474S20331489x473S22a07482x477|M500x500S36d00479x473S37609477x473S15d31511x473S20600467x473|M500x500S15030507x474S15030507x474S20600463x474|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500509x489S20500482x489|M500x500S36d00479x467S1dc04504x489S1dc0c489x489S20500489x489S20500511x489,shorts|slave|want|2nd|toilet|Feb0uary|lesbian|Argentina|slack|cough|want|2nd|2nd,shorts slave want 2nd toilet Feb0uary lesbian Argentina slack cough want 2nd 2nd,12.04,25.0,18800.78,16380.58,25.9,2061.29,216.52,success,
4CZCJPhojUc-00:04:43.365-00:04:49.663,/work3/s235253/openaslcropped/4CZCJPhojUc-00:04:43.365-00:04:49.663.mp4,3,M500x500S36d00479x478S15d04503x478S20600489x503|M500x500S30000482x483S30004482x483S20600519x489|M500x500S30000482x482S1dc00497x472S20500482x477,abdomen|easy|sibling,abdomen easy sibling,6.08,25.0,9457.79,8222.63,17.16,1107.83,48.54,success,
2Wsw0KI-yQg-00:00:06.125-00:00:09.454,/work3/s235253/openaslcropped/2Wsw0KI-yQg-00:00:06.125-00:00:09.454.mp4,0,,,,3.2,25.0,4414.93,4367.2,13.87,0.0,0.0,success,
0ozA6CspdcQ-00:04:12.159-00:04:16.480,/work3/s235253/openaslcropped/0ozA6CspdcQ-00:04:12.159-00:04:16.480.mp4,0,,,,5.2,25.0,7329.06,7259.46,16.11,0.0,0.0,success,
EJOkupsVoqc-00:01:15.575-00:01:29.131,/work3/s235253/openaslcropped/EJOkupsVoqc-00:01:15.575-00:01:29.131.mp4,3,M500x500S36d00479x467S36d00479x530S20332489x458S2033a489x446S20600463x446|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489|M500x500S36d00479x480S15d31511x478S15d31511x478S20600467x478,joblessness|2nd|Friend,joblessness 2nd Friend,16.28,25.0,23552.98,22132.8,31.71,1176.24,55.18,success,
5V9VcrKqap0-00:03:19.417-00:03:25.667,/work3/s235253/openaslcropped/5V9VcrKqap0-00:03:19.417-00:03:25.667.mp4,2,M500x500S36d00479x467S1dc04503x489S1dc0c478x489S20500511x489|M500x500S30000482x483S30004482x483S20600520x474,2nd|easy,2nd easy,7.52,25.0,11391.49,10168.41,17.74,1100.17,31.33,success,
eLmY7Wgy92A-00:03:56.134-00:04:04.242,/work3/s235253/openaslcropped/eLmY7Wgy92A-00:03:56.134-00:04:04.242.mp4,1,M500x500S36d00479x467S36d00479x528S15030510x463S15030511x463S26504526x489S26514463x489,aspire,aspire,9.72,25.0,14373.32,13107.95,23.12,1126.21,17.4,success,
Be7Kg0uuaBo-00:03:55.819-00:04:06.539,/work3/s235253/openaslcropped/Be7Kg0uuaBo-00:03:55.819-00:04:06.539.mp4,4,M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500473x489|M500x500S15030510x463S15030480x463S2b704510x489,2nd|lord|2nd|want,2nd lord 2nd want,12.88,25.0,19006.09,17673.08,27.96,1112.51,62.65,success,
jEMv5qYrQQU-00:00:56.155-00:01:02.762,/work3/s235253/openaslcropped/jEMv5qYrQQU-00:00:56.155-00:01:02.762.mp4,1,M500x500S36d00479x467S36d00480x536S15d31512x517S15d39473x517,welfare,welfare,7.96,25.0,12018.9,10840.43,20.43,1058.33,16.69,success,
3Vg-kKfUHzI-00:07:20.319-00:07:29.579,/work3/s235253/openaslcropped/3Vg-kKfUHzI-00:07:20.319-00:07:29.579.mp4,5,M500x500S36d00479x473S37605473x474S20333473x489S20335473x489S20500473x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500473x503|M500x500S20330482x482S20330482x482S20600466x482|M500x500S30000482x483S1dc00497x489S20500482x477|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500509x497,elbow|toilet|work|sibling|2nd,elbow toilet work sibling 2nd,11.12,25.0,16679.9,15181.87,24.62,1281.73,81.17,success,
FSTcHQ4yBbw-00:07:00.040-00:07:02.160,/work3/s235253/openaslcropped/FSTcHQ4yBbw-00:07:00.040-00:07:02.160.mp4,2,M500x500S36a00482x477S18000510x512S18000510x512S18000510x512|M500x500S30000482x483S10000498x520S20600489x520,Feb0uary|reason,Feb0uary reason,2.04,25.0,3858.67,2724.86,10.9,1066.47,34.41,success,
DGinIoH2fiE-00:05:28.959-00:05:49.259,/work3/s235253/openaslcropped/DGinIoH2fiE-00:05:28.959-00:05:49.259.mp4,0,,,,24.36,25.0,33806.3,33517.49,45.69,0.0,0.0,success,
B7ovyGxt_xk-00:04:39.423-00:04:41.379,/work3/s235253/openaslcropped/B7ovyGxt_xk-00:04:39.423-00:04:41.379.mp4,0,,,,1.88,25.0,2582.62,2550.1,10.67,0.0,0.0,success,
6fjvNHU3utk-00:00:15.212-00:00:19.951,/work3/s235253/openaslcropped/6fjvNHU3utk-00:00:15.212-00:00:19.951.mp4,2,M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S36d00479x480S15030480x480S15030480x480S15030480x480,lord|poor,lord poor,11.4,25.0,16579.29,15227.73,23.92,1179.3,34.7,success,
BVrZ2mPsdS0-00:02:54.790-00:02:59.457,/work3/s235253/openaslcropped/BVrZ2mPsdS0-00:02:54.790-00:02:59.457.mp4,1,M500x500S36d00479x473S1dc04458x489S1dc0c507x489S20500509x489S20500503x489,LETER,LETER,4.52,25.0,7377.98,6167.63,15.34,1125.65,17.17,success,
1nJ_iACyuR8-00:05:24.800-00:05:32.720,/work3/s235253/openaslcropped/1nJ_iACyuR8-00:05:24.800-00:05:32.720.mp4,2,M500x500S36d00479x467S1dc04504x467S1dc0c489x467|M500x500S36d00479x467S36d00479x529S20332511x526S20332526x467S26600545x463S26600545x463S26600545x463S26600545x463,lord|backpack,lord backpack,9.52,25.0,14357.64,13007.46,22.48,1189.96,42.43,success,
3zBcV4VQ2lg-00:02:27.639-00:02:35.319,/work3/s235253/openaslcropped/3zBcV4VQ2lg-00:02:27.639-00:02:35.319.mp4,2,M500x500S36d00479x467S1dc04503x489S1dc0c478x489|M500x500S36a00482x477S15d32503x478S20600489x512,lord|neck,lord neck,9.24,25.0,14062.77,12837.48,22.24,1079.55,31.97,success,
edY8MnMxLvQ-00:12:23.809-00:12:32.317,/work3/s235253/openaslcropped/edY8MnMxLvQ-00:12:23.809-00:12:32.317.mp4,1,M500x500S36d00479x467S1dc04504x489S1dc0c478x489,lord,lord,10.2,25.0,15123.41,13937.07,23.91,1041.35,19.7,success,
FSTcHQ4yBbw-00:02:23.120-00:02:24.617,/work3/s235253/openaslcropped/FSTcHQ4yBbw-00:02:23.120-00:02:24.617.mp4,2,M500x500S36d00479x480S15d31510x497S20600463x484|M500x500S33b00482x483S20330489x526S20330489x528S27100504x544,Friend|interview,Friend interview,1.44,25.0,2998.38,1929.69,8.52,1017.14,34.55,success,
zj71SOX9oCo-00:24:01.665-00:24:03.583,/work3/s235253/openaslcropped/zj71SOX9oCo-00:24:01.665-00:24:03.583.mp4,0,,,,1.88,25.0,2598.07,2567.05,9.8,0.0,0.0,success,
hDwx7q8PybM-00:06:31.223-00:06:50.492,/work3/s235253/openaslcropped/hDwx7q8PybM-00:06:31.223-00:06:50.492.mp4,0,,,,18.48,25.0,25439.76,25210.99,36.68,0.0,0.0,success,
AcOCIO6Yvho-00:10:38.428-00:10:47.312,/work3/s235253/openaslcropped/AcOCIO6Yvho-00:10:38.428-00:10:47.312.mp4,13,M500x500S36d00479x473S37609477x474S20331519x473S26507519x473S26511463x473|M500x500S30007482x482S1f501511x512S20600519x474|M500x500S36d00479x473S37607477x474S20331511x512S20337477x512|M500x500S36d00479x473S37601477x474S20310519x477S20318465x477S20500509x477S20500485x473S26502528x504S26516457x504|M500x500S36d00479x473S37605473x473S37605473x474S36d00479x473S20500532x473S20500473x473S15d30489x463|M500x500S36a00482x477S18000511x512S18000511x512S18000511x526|M500x500S36d00479x465S20332473x467S20332473x467S26504519x489S26504526x489S26504526x489|M500x500S36d00479x480S20333473x503S20331517x503S26507536x504|M500x500S36a00482x477S18000511x512S18000511x526S27104528x526|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500509x489S20500481x503|M500x500S33b00482x482S16d30520x497S16d30520x497S16d38463x497|M500x500S30000482x483S30004482x483S20600521x474|M500x500S36d00479x480S20332473x505S20500473x505S20500473x505S20500473x489,Scotland|smart|slave|Stéphanie|breastfeed|Feb0uary|skin|Tube|(sideview)|toilet|drink|easy|love,Scotland smart slave Stéphanie breastfeed Feb0uary skin Tube (sideview) toilet drink easy love,8.56,25.0,14271.4,11606.44,22.04,2319.47,245.27,success,
iFAIfRLaB64-00:03:04.039-00:03:09.199,/work3/s235253/openaslcropped/iFAIfRLaB64-00:03:04.039-00:03:09.199.mp4,3,M500x500S36a00482x477S18000511x512S18000511x519S26600511x526|M500x500S36d00479x473S37601478x474S20331473x469S26507519x473|M500x500S30007482x482S1dc20497x472S20600489x520,todepart|Scotland|LUCIELLE,todepart Scotland LUCIELLE,4.96,25.0,7922.48,6686.24,16.81,1109.48,59.17,success,
3Vg-kKfUHzI-00:03:35.740-00:03:45.500,/work3/s235253/openaslcropped/3Vg-kKfUHzI-00:03:35.740-00:03:45.500.mp4,0,,,,11.72,25.0,16030.39,15884.4,26.83,0.0,0.0,success,
e0bxKJXsUyw-00:11:16.299-00:11:28.480,/work3/s235253/openaslcropped/e0bxKJXsUyw-00:11:16.299-00:11:28.480.mp4,6,M500x500S36a00482x477S18000511x512S18000510x512S18000510x512|M500x500S15030507x478S15030507x478S20600472x507|M500x500S36d00479x473S37605479x473S15d31489x473S20600489x473|M500x500S36d00479x476S15d34510x497S20600466x503|M500x500S36d00479x467S15d31503x478S15d31503x478S15d39477x478|M500x500S36d00479x467S36d00480x536S15d31510x545S15d39480x544S20603512x544,Feb0uary|want|cough|companion|welcome|diar0hea,Feb0uary want cough companion welcome diar0hea,14.64,25.0,20442.93,18795.13,30.4,1364.4,110.99,success,
0AQHLPt8NDk-00:05:09.141-00:05:14.079,/work3/s235253/openaslcropped/0AQHLPt8NDk-00:05:09.141-00:05:14.079.mp4,3,M500x500S36a00482x477S18000512x518S20600519x526|M500x500S36a00482x477S18000512x518S20600519x512|M500x500S36a00482x477S18000512x518S20600519x489,fullofcow|neck|fullofcow,fullofcow neck fullofcow,5.92,25.0,9117.89,7955.33,17.48,1023.04,62.46,success,
zj71SOX9oCo-00:03:17.207-00:03:26.790,/work3/s235253/openaslcropped/zj71SOX9oCo-00:03:17.207-00:03:26.790.mp4,0,,,,9.2,25.0,12691.83,12569.72,22.58,0.0,0.0,success,
4zsgy6DmJfA-00:08:03.519-00:08:16.079,/work3/s235253/openaslcropped/4zsgy6DmJfA-00:08:03.519-00:08:16.079.mp4,11,M500x500S33b00482x483S12817507x503S1281f470x503S20600504x503S20600465x503|M500x500S36d00479x467S36d00479x530S15d31517x489S20600467x489|M500x500S36d00479x467S15d04503x478S15d0c478x478S22a04510x497|M500x500S36a00482x477S18000510x512S18000509x526S27104526x526|M500x500S30000482x483S1dc00503x489S20600489x519|M500x500S36d00479x473S37601478x474S20331489x473S22b07482x477S15031489x463|M500x500S30000482x483S20600489x470S15d30489x470|M500x500S36d00479x478S15d04510x497S20600467x484|M500x500S33b00482x483S15d31503x489S20600489x512|M500x500S15030510x463S15030480x463S2b704510x489|M500x500S33b00482x483S16d32520x497S16d3a520x497S26502536x498S26516457x498,cookie|companion|pocket|(seeActs28:5)|lesbian|b0onze|hen|abdomen|MONHA|want|masculine,cookie companion pocket (seeActs28:5) lesbian b0onze hen abdomen MONHA want masculine,15.08,25.0,22766.62,20713.76,31.13,1674.24,197.18,success,
0JWnUGQrtIs-00:06:58.500-00:06:59.800,/work3/s235253/openaslcropped/0JWnUGQrtIs-00:06:58.500-00:06:59.800.mp4,3,M500x500S36d00479x467S36d00479x529S20332526x517S36d00480x517S20600544x517|M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S33b00482x482S16d30520x497S16d30520x497S16d38463x498,towel|lord|drink,towel lord drink,1.56,25.0,3428.09,2179.09,9.5,1173.25,48.58,success,
C-lM9br1t-c-00:00:08.919-00:00:10.900,/work3/s235253/openaslcropped/C-lM9br1t-c-00:00:08.919-00:00:10.900.mp4,5,M500x500S36a00482x477S18000512x518S20600519x512|M500x500S33100482x483S20600521x489|M500x500S36a00482x477S18000503x512S18000503x512S20600503x512|M500x500S30000482x483S30004482x483S20600520x474|M500x500S36d00479x480S15d04473x503S15d0c473x503,neck|Mother|fullofcovering|easy|bag,neck Mother fullofcovering easy bag,2.4,25.0,4852.8,3267.92,11.18,1452.46,95.4,success,
hDwx7q8PybM-00:02:22.057-00:02:56.008,/work3/s235253/openaslcropped/hDwx7q8PybM-00:02:22.057-00:02:56.008.mp4,0,,,,32.6,25.0,45034.43,44658.81,56.03,0.0,0.0,success,
Exjh4uwEBhM-00:04:15.400-00:04:18.480,/work3/s235253/openaslcropped/Exjh4uwEBhM-00:04:15.400-00:04:18.480.mp4,0,,,,3.72,25.0,5115.65,5061.08,14.57,0.0,0.0,success,
AcOCIO6Yvho-00:11:29.187-00:11:32.942,/work3/s235253/openaslcropped/AcOCIO6Yvho-00:11:29.187-00:11:32.942.mp4,0,,,,3.64,25.0,5063.86,5006.8,15.43,0.0,0.0,success,
BYUE92j4p5U-00:11:07.720-00:11:22.379,/work3/s235253/openaslcropped/BYUE92j4p5U-00:11:07.720-00:11:22.379.mp4,7,M500x500S36d00479x473S15d32p473S15d3a473x503p489S20610467x489S20600463x489|M500x500S30000482x482S1dc00489x497S20600489x519|M500x500S36d00479x467S1dc04503x489S1dc0c478x489S20500511x489|M500x500S36d00479x467S1dc04504x467S1dc0c478x482S20500509x497S20500477x497|M500x500S36d00479x473S15d31503x478S15d31503x478S20600489x473|M500x500S36d00479x467S15d31511x480S15d39467x480|M500x500S30000482x483S1dc00498x474S20500482x474S20500507x472S26504526x490,companion|lesbian|2nd|toilet|Friend|welfare|daybeforeyesterday,companion lesbian 2nd toilet Friend welfare daybeforeyesterday,17.6,25.0,25334.64,23588.9,34.41,1417.06,113.63,success,
EslZp7UiTck-00:06:23.283-00:06:28.887,/work3/s235253/openaslcropped/EslZp7UiTck-00:06:23.283-00:06:28.887.mp4,4,M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500509x490|M500x500S15030507x480S15038463x480S27100536x507S27114440x507|M500x500S36d00479x473S37605479x473S15d31489x473S20600489x473|M500x500S15030507x474S15030480x474S2e500510x474,2nd|gossip|cough|hot,2nd gossip cough hot,6.72,25.0,10370.22,9138.12,17.47,1083.84,64.78,success,
5-XiLc5yNM4-00:10:15.559-00:10:22.419,/work3/s235253/openaslcropped/5-XiLc5yNM4-00:10:15.559-00:10:22.419.mp4,9,M500x500S15030473x489S15030473x489S26500509x473|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489|M500x500S33100482x483S22104467x489|M500x500S36d00479x473S37601478x474S36d00479x473S22a04511x504S15030524x463S15038442x463|M500x500S36d00479x467S1dc04503x489S1dc0c478x489S20500509x489S20500482x489S20500473x489S20500489x470|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500473x489|M500x500S36d00479x473S37605519x473S37605519x473S37605519x473S20500467x473|M500x500S33b00482x483S20330489x511S20330482x511S22a00512x512|M500x500S36d00479x473S37601477x474S20331477x474S22a04509x504,want|2nd|nose|testicles|toilet|2nd|arm|old(female)|embrace,want 2nd nose testicles toilet 2nd arm old(female) embrace,8.24,25.0,13262.74,11139.49,19.25,1876.82,144.67,success,
0QgDWB3M47g-00:09:58.600-00:10:07.200,/work3/s235253/openaslcropped/0QgDWB3M47g-00:09:58.600-00:10:07.200.mp4,3,M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500509x497|M500x500S36d00479x467S1dc04504x489S1dc0c478x489|M500x500S30007482x482S30004482x482S16d10519x482S16d18465x482S20500520x497S20500470x498,2nd|lord|bank0upt,2nd lord bank0upt,10.32,25.0,15352.37,13977.66,24.36,1198.4,51.67,success,
0AQHLPt8NDk-00:03:03.983-00:03:13.293,/work3/s235253/openaslcropped/0AQHLPt8NDk-00:03:03.983-00:03:13.293.mp4,2,M500x500S15d30489x467S15d30489x466S20600503x489|M500x500S36d00479x467S1dc04504x489S1dc0c478x489,helpful|lord,helpful lord,11.2,25.0,16673.17,15437.29,25.33,1066.62,34.18,success,
9C82salEk7w-00:02:25.687-00:02:46.123,/work3/s235253/openaslcropped/9C82salEk7w-00:02:25.687-00:02:46.123.mp4,0,,,,19.6,25.0,26763.19,26517.88,38.46,0.0,0.0,success,
gdVQKVcjBO8-00:01:58.680-00:02:07.040,/work3/s235253/openaslcropped/gdVQKVcjBO8-00:01:58.680-00:02:07.040.mp4,8,M500x500S36a00482x477S18000519x506S18000519x506S26504519x506S26514473x505|M500x500S36d00479x473S37609477x473S20331504x517S20331517x517S25607519x473S25617467x473|M500x500S36d00479x467S15d31511x478S15d39473x478S36d00480x512S20600473x503|M500x500S30007482x482S1dc01510x497S20600489x473|M500x500S36a00482x477S18000511x525S18000511x526S27100547x527|M500x500S15d30489x466S15d38482x467S20600489x517|M500x500S36a00482x477S18000503x511S18000503x511S27100S27110p458|M500x500S33b00482x482S16d30520x497S16d30520x497S16d38463x497,death|sword|difficulty|simple|(sideview)|learn|Feb0uary|drink,death sword difficulty simple (sideview) learn Feb0uary drink,10.04,25.0,15469.45,13552.91,23.53,1639.31,161.02,success,
1cT9kp1pI8A-00:02:16.510-00:02:36.489,/work3/s235253/openaslcropped/1cT9kp1pI8A-00:02:16.510-00:02:36.489.mp4,0,,,,19.2,25.0,26414.04,26187.7,38.52,0.0,0.0,success,
4CZCJPhojUc-00:05:18.860-00:05:23.113,/work3/s235253/openaslcropped/4CZCJPhojUc-00:05:18.860-00:05:23.113.mp4,0,,,,4.08,25.0,5546.97,5487.14,14.52,0.0,0.0,success,
B0jTPtxw3WA-00:00:35.560-00:00:47.799,/work3/s235253/openaslcropped/B0jTPtxw3WA-00:00:35.560-00:00:47.799.mp4,13,M500x500S30007482x482S1dc01510x497S20600467x482|M500x500S33b00482x482S20330519x526S20330519x526S27100544x519|M500x500S30000482x483S30004482x483S20600519x489|M500x500S30007482x483S1dc01518x489S20600489x470|M500x500S36d00479x473S37601477x474S20331511x510S20337482x477|M500x500S36a00482x477S18000512x518S20600467x518|M500x500S36a00482x477S15d32503x512S15d32503x512S20600467x512|M500x500S30000482x483S1dc00489x467S20500519x473S26504519x489|M500x500S30007482x483S10001517x489S20600489x470|M500x500S30000482x482S1dc00497x474S20500482x477|M500x500S30000482x483S1dc30489x467S20500519x473S26504521x489|M500x500S30000482x483S30004482x483S20600514x512|M500x500S30000482x483S30004482x483S10000485x467S20500496x470,simple|interview|easy|simple|slave|fullofcovering|_doll|dumb|think|sibling|simple|easy|Germany,simple interview easy simple slave fullofcovering _doll dumb think sibling simple easy Germany,14.72,25.0,22320.77,20176.15,29.97,1758.06,212.86,success,
5udliYZHcX4-00:04:06.496-00:04:21.011,/work3/s235253/openaslcropped/5udliYZHcX4-00:04:06.496-00:04:21.011.mp4,1,M500x500S36a00482x477S18000510x512S18000510x512S18000510x512,Feb0uary,Feb0uary,17.44,25.0,25154.19,23843.28,34.44,1073.42,19.83,success,
G3zfes_ZL5U-00:07:54.740-00:07:57.142,/work3/s235253/openaslcropped/G3zfes_ZL5U-00:07:54.740-00:07:57.142.mp4,0,,,,2.32,25.0,3224.07,3186.2,11.94,0.0,0.0,success,
EiPus06oKy0-00:01:57.700-00:02:09.360,/work3/s235253/openaslcropped/EiPus06oKy0-00:01:57.700-00:02:09.360.mp4,3,M500x500S36d00479x467S36d00479x528S15032473x458S15032514x458|M500x500S36d00479x473S37601477x474S20331477x474S26607509x474|M500x500S36d00479x467S1dc04467x489S1dc0c519x489S20500482x489S20500510x497,monkey|slave|2nd,monkey slave 2nd,14.0,25.0,20683.59,19290.72,28.47,1165.95,59.27,success,
9C82salEk7w-00:16:59.643-00:17:14.782,/work3/s235253/openaslcropped/9C82salEk7w-00:16:59.643-00:17:14.782.mp4,5,M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500511x489S20500511x489|M500x500S36d00479x467S1dc04504x489S1dc0c489x503|M500x500S36d00479x467S20331S20331S20339p458S20331516x458S26607545x463S26604545x463S26600545x463S26600545x463|M500x500S36a00482x477S18000503x512S18000503x512S20600489x512|M500x500S36d00479x467S1dc04504x489S1dc0c478x489S20500509x489S20500481x503,2nd|lord|backpack|fullofcovering|toilet,2nd lord backpack fullofcovering toilet,14.52,25.0,21377.34,19650.07,29.72,1478.85,85.56,success,
