video_id,translation,num_frames,error,frame_extraction_time,spatial_feature_time,motion_feature_time,inference_time,total_time
7yYu5s4k8Ig-00:05:51.399-00:06:00.740,es gibt so viele verschiedene temperaturbereiche ranging from leichte grad bis maximal wattage bei den leuchten an der ostsee richtung ostsee es gibt so viele observable temperature ranging from minus fünf grad bis plus acht grad.,280,,0.05,15.681,31.782,4.259,51.961
2FvaJMgoK6Q-00:12:06.480-00:12:16.480,a trächtige luft blew im südwesten von südost.,300,,0.054,16.346,32.822,3.403,52.823
20L1KcP9Zeo-00:00:58.679-00:01:12.140,"based on observable meteorological data, es fließt jährlich eine strom von böen global umwelt bis die ostsee aus dem océan überquert es unalterable luftdruck mit corresponding turbulences und turbul",404,,0.068,22.184,44.773,4.157,71.383
7CyI8OaIPEg-00:01:39.641-00:01:46.855,es ändert sich vor allem in dänien aber auch in europe denn diese luftklimatie ändert sich vor allem in europa.,173,,0.033,9.351,18.023,2.636,30.217
7MO4gEUj6v0-00:09:11.080-00:09:26.679,es gibt so viele verschiedene strom oscillations richtung osten richtung südost pole richtung osten osthorsthorsthorsthorsthorsthorsthorsthorsthorsthors,375,,0.065,21.333,42.039,4.179,67.818
ApwxdbyKZM8-00:00:43.479-00:00:51.159,a luftdruck änder sich in england e quell e ändert sich an weg e werte. e strömt von énergie e energie e energie e energie e energie e energie.,231,,0.061,14.452,25.715,4.122,44.524
dOBaV-PhD-s-00:01:52.719-00:02:02.620,es geht weiter richtung südwesten ungemütlich von blüten blüten thüringen bis hinüber thüringen blüten blüten es löst sich fast schon wieder los,297,,0.052,17.208,36.484,4.197,58.142
1c1aGRdDYB8-00:10:02.049-00:10:14.620,"a plethora of stars were born in a spanien continent a spanien europe, a spanien europe, a spanien europe, spanien europe, spanien europe, spanien europe, spanien ",377,,0.066,21.648,43.359,4.173,69.427
3WB3Ca1ocq8-00:07:44.680-00:07:45.839,es gibt es zahlreiche lichtlichten aber nur vereinzelt flm.,35,,0.012,1.952,2.815,2.009,6.957
BXjgMNlzXts-00:05:27.800-00:05:29.759,es enthält aperçus des océans und des océans.,47,,0.012,2.668,3.802,1.546,8.197
ey3i9jNcat4-00:01:55.760-00:01:59.019,e widt  sich wid auf den weg südost.,79,,0.024,4.41,7.637,2.867,15.117
j2iRHiIYtTg-00:01:42.402-00:01:44.102,e hat seinen hefter und hat stürmische böen zu drüben.,51,,0.013,2.976,4.708,2.058,9.953
e8DIW3Oddxk-00:09:12.879-00:09:14.799,ich begrüße sie beim wetter und ihnen diesen schönen abend.,58,,0.031,3.402,5.62,1.785,11.013
cfrSyaoWMl0-00:08:54.200-00:09:03.440,e                               ,277,,0.047,15.632,31.262,4.13,51.247
3Vg-kKfUHzI-00:09:29.100-00:09:35.200,e widow widwid e wid e wid e wid e wid wid e wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid ,183,,0.034,10.46,19.813,4.138,34.646
4CZCJPhojUc-00:10:17.950-00:10:28.668,es gibt so viele turbulenzen blüten so dass sich das ganze turbulent wetter viel wider entspannungs gibt zwischen ostsee und südostwind.,257,,0.046,14.85,29.307,3.276,47.657
20L1KcP9Zeo-00:10:14.038-00:10:16.267,es wahrscheinlich drüber den sand. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. europa. ,67,,0.016,3.922,6.739,4.139,14.992
BLVDbsj7Xo4-00:09:42.361-00:09:54.927,adria blüht aus südwesteuropa adria blühd aus südwesteuropa adria spanien spanien spanien spanien spanien spanien span,302,,0.051,17.482,34.668,4.122,56.523
FqVslwH0lNU-00:02:34.939-00:03:01.139,es blüht von l                         ,786,,0.128,47.294,92.815,4.168,144.608
16AKloM5AiA-00:06:48.500-00:07:12.790,"a large number of earthquakes occurred recently in a large number of countries around the world. the earthquakes were caused hauptsächlich by the interaction between earthquakes and volcanoes, but also by volcanoes, earthquakes and earthquakes.",583,,0.099,33.497,65.772,3.542,103.109
4JYInRUHjlY-00:04:55.519-00:05:04.639,rungen sind rungen rungen rungen rungen rungen rungen rungen rungen rungen rungen rungen rungen rungen rungen rungen rungen rungen rungen rungen rung,274,,0.05,15.324,29.67,4.131,49.35
9sFoofToRqM-00:12:48.916-00:13:11.125,es gibt diesen elusiven nebula an diesen hohen nebula ostsintesien ostsinte aus den ostsäen ostsäen ostsäen ostsäen ostsäen ,534,,0.089,29.015,58.994,4.169,92.469
045-gE1O_hQ-00:12:02.263-00:12:14.317,ungemütliches wetter gibt es in ungemütlichen ungechten ungechten ungechten ungechten ungechten ungechten ungechten ungechten ungechten ungechten ung,362,,0.061,20.019,39.169,4.124,63.574
eN0F-yTvds4-00:07:22.860-00:07:29.180,es wählt sich langsam aus den nördlichen mittelgebirgen ostwärts aus den nördlichen ostsee ostseeküste aus den ostseeküste ostseeküste ostseeküste ostseekü,190,,0.036,10.11,19.454,4.125,33.898
5dVs413UwiQ-00:09:26.274-00:09:29.693,in den nächsten tagen ändert sich dann das wetter nur a wenig.,82,,0.019,4.377,8.205,1.539,14.312
ftjAL7MnqsE-00:06:51.845-00:06:53.680,ich wünsche ihnen einen schönen abend mit kinder kinder kinder kinder kinder kinder.,55,,0.013,2.847,4.319,2.375,9.729
4zsgy6DmJfA-00:03:45.360-00:03:51.960,"eaa, ea, ee, ee, ee, ee, ee, ewe, ewe, ewe, ewe, ewe, ewe, ewe, ewe, e",198,,0.037,9.915,20.559,4.123,34.833
CUIp1T0qhWs-00:17:30.214-00:17:31.759,a lücken gibt es an den küsten.,38,,0.012,1.922,2.703,1.981,6.786
BLVDbsj7Xo4-00:05:57.814-00:06:06.240,es geht ungemütlich weiter schrittwise schrittwise das schritt schritt schritt schritt schritt in den nächsten schritt es bläst es entstanden schritt schritt schritt schritt schritt schritt schritt schritt schritt,203,,0.036,10.384,21.592,4.109,36.295
ey3i9jNcat4-00:02:29.229-00:02:33.280,a luftdruckgerät über dem atlantik sorgt für turbulen druckdruck. europa.,98,,0.026,4.808,10.247,2.732,17.989
0HzztPiFelY-00:06:32.100-00:06:46.947,es wendet sich zurück das ungewöhnliche wetter aus dem südwesten wobei die luftdruckunterschiede über europa drängen.,356,,0.06,19.738,39.162,4.164,63.326
1aIPXe8ETE0-00:07:49.600-00:07:51.480,in den nächsten tagen wird es wahrscheinlich noch sonniger.,57,,0.015,3.134,5.753,1.803,10.876
G34h0hn3T5k-00:09:40.745-00:10:05.770,es bläst ein ungewöhnlich polarised wetter in a global context in den kommenden tagen drängt die ostsee ostseeküste schritte in den schritte schritte schritte schritte ,600,,0.096,35.302,67.86,4.144,107.606
D9HR4q0vbwE-00:26:08.066-00:26:10.943,e programmable programmable radio broadcaster sorgt für heikonprogramme programm. programmable radio broadcasts mit zentralem steuerprogramm. programmable programmable radio programming sorgt e programm. programmable radio programming programming programming programming programming programming programming,69,,0.016,3.583,6.24,4.129,14.143
e8DIW3Oddxk-00:08:02.399-00:08:24.759,es gibt diesen hexagon hexagon hexagon hexagon hexagon hexagon hexagon hexagon hexagon hexagon hexagon he,671,,0.108,37.127,75.004,4.221,116.661
5V9VcrKqap0-00:06:37.958-00:06:44.791,blau lichten auf den scheiben lichten auf den scheiben lichten auf den scheiben lichten auf den scheiben windscreens windscreens windscreens windscreens windscreens windscreens windscreens windscreens windscreens windscreen,205,,0.038,11.25,21.684,4.154,37.315
zjhom8jHY3s-00:06:23.199-00:06:29.199,a niqué est el qué qué e entwöhnt.s im südol sda. e sda. e sda. eu. eu. e,180,,0.035,10.244,19.88,4.11,34.457
yYYYXAAbH7A-00:00:03.753-00:00:06.464,es gibt zahlreiche nebelfelder.,65,,0.015,3.726,6.513,1.529,11.955
yYYYXAAbH7A-00:01:27.587-00:01:39.682,es war stark bewölkt in dieser südwestwind es roht so ungemütlich von stürmischen böen ost winds roh über osteuropa und nordosteuropa es ,290,,0.049,16.311,31.763,4.126,52.425
4CZCJPhojUc-00:05:23.113-00:05:28.119,es ändert sich ständig an diesem wetter und es ändert sich ständig.,121,,0.025,5.937,12.565,1.87,20.598
iFAIfRLaB64-00:02:05.640-00:02:09.319,e europa hat noch den größten fluss auf den europa.,89,,0.027,4.693,9.291,1.987,16.176
9TWvWwI3jG4-00:08:28.290-00:08:33.207,es gibt diesen starken stürmische böen unter diesen hohen kalen luftmassen unter diesen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen,119,,0.023,6.924,12.095,4.276,23.501
y0_Id80EZ2Y-00:02:39.058-00:02:44.131,e e stürmt hier im südwest e e blästen ein südostwind e e stürmt hier e ostsääääääääääääääää,153,,0.029,8.738,17.819,4.155,30.921
zCCUZIqwDJw-00:09:55.440-00:10:18.360,"a blühem super geschwindigkeit f ließt über ein schwarz meer über europe bis ingland europe bis osteuropa bis osteuropa a drängt diese geschwindigkeit aber nach südost, osteuropa nimmt zu",688,,0.116,38.973,78.18,4.154,121.626
j2iRHiIYtTg-00:15:15.214-00:15:24.123,jahresante beginn der programm gehalten von zentralen spannungen échanges von hochdruck und spatia. während e programm dreißt sich im laufe des ochthens aus hohen elthen ,268,,0.049,15.23,31.115,4.116,50.71
8Uba2tgT1nA-00:01:50.980-00:01:54.716,e e e änder sich vor allem in wet europa. e änder sich vor allem wenn e wasser gibt.,112,,0.022,6.434,12.404,2.381,21.419
4SVP0ShrpN0-00:03:57.000-00:04:04.000,hier im südwesten europas um spanien spanien spanien spanien spanien spanien spanien spanien spanien spanien spanien spanien spanien spanien spanien spanien spanien,210,,0.038,11.962,23.806,4.128,40.138
8NrrsmlzppU-00:05:36.129-00:05:43.420,drüben großbritannien war heute im großen wetter von deutschland e blüht von blühem über osteuropa e blüht von blühem über osteuropa ein bisschen.,219,,0.04,12.635,24.312,4.117,41.28
FCcLqY-Nezo-00:03:14.400-00:03:36.960,es geht weiter so um diese temperatur werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte ,677,,0.11,38.493,78.901,4.16,121.885
zPiE-DdEphM-00:03:42.122-00:03:49.528,"e e änder sich langsam, e löst sich langsam um das wetter um. e strömt immer mehr wasser e strömt immer mehr e strömt mitteilung drück e strömt immer mehr e strömt mitteilung ",222,,0.041,12.654,24.916,4.119,41.904
iFAIfRLaB64-00:01:19.040-00:01:21.439,e europäischen poltia. europa. europa. europa. europa. europa. europa.,58,,0.021,3.331,5.826,2.508,11.885
EiPus06oKy0-00:00:51.240-00:01:04.680,es ändert sich im westen e ändert sich im westen e ändert sich im westen e ändert sich im westen e ändert sich in sicherheit maßnahmen sicherheit maßnahmen sicherheit maßnahmen sicherheit maßnahmen sicherheit ,403,,0.068,23.028,45.569,4.132,72.973
0HzztPiFelY-00:07:33.702-00:07:47.550,es bläst ein stabiles oscillante oscillante oscillante oscillante oscillante oscillante oscillante oscillante oscillante oscillante oscillante oscillante oscillante oscillante oscillante oscillante oscillante oscil,333,,0.056,18.551,37.467,4.123,60.399
CjWTln_pa2E-00:11:51.279-00:11:59.039,es hat seinen ganzen wetter zu bieten e blüht seinen ostsrück e heftig swetten konnte es heute mit vielen freundlichen spritze spritze beim wetter.,233,,0.042,13.486,27.079,4.121,44.904
dffsnvj482I-00:03:49.180-00:03:58.000,"a global warming summit was held in buenos aircoas last week. the summit was preceded by a meeting of global leaders, including octopians, eccopias, eucopia, switzerland und francos.",265,,0.047,14.605,30.459,4.116,49.43
d-0NivWQG98-00:03:02.169-00:03:18.900,e l                              ,502,,0.086,28.747,56.953,4.171,90.151
D9HR4q0vbwE-00:20:03.868-00:20:16.256,es es öffnet sich so um ungemütliches information ungebulte ungebul ungebul ungebul ungebul ungebul ungebul ungebul ungebul ungebul ung,298,,0.056,16.962,33.697,4.159,55.062
y0_Id80EZ2Y-00:01:09.236-00:01:17.243,es gibt diesen blauen himmel an den küsten hohen blüten hohen blüten hohen blüten hohen blüten hohen blüten hohen blüten hohen b,240,,0.042,13.622,26.965,4.156,44.959
C-lM9br1t-c-00:09:30.600-00:09:55.320,eagle flüchten richtung osten osten flüchten während eagle flüchten hier im osten bei ostschoen richtung ostschoen während eitische böen aus ,742,,0.125,40.382,81.633,4.17,126.509
Be7Kg0uuaBo-00:10:20.759-00:10:32.600,l’ océan widt sich wid e wid e hat l’ océan wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid wid ,356,,0.062,18.297,39.774,4.167,62.476
EiPus06oKy0-00:08:47.879-00:08:51.399,es ändert sich vor allem in australien aber nicht in deutschland.,106,,0.023,5.936,11.476,1.669,19.279
zj71SOX9oCo-00:23:58.630-00:24:01.664,es gibt aber frost in den mitteleuropa es gibt höchsttemperaturen werte.,73,,0.017,3.666,7.422,2.056,13.366
Be7Kg0uuaBo-00:10:57.840-00:11:07.879,eastern östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich östlich ,302,,0.053,16.235,33.392,4.256,54.114
BVrZ2mPsdS0-00:00:03.290-00:00:06.738,es gibt aber zahlreiche nebelfelder die zeichnung breitet sich aus.,83,,0.018,4.531,8.114,3.205,16.045
AdDxgNZ7nC0-00:12:26.378-00:12:33.485,es gibt viele lichtblicke auf den blauen nebel lichtblicken bei den blauen nebel lichtblicken bei den blauen nebel lichtblicken.,213,,0.04,11.316,24.188,4.097,39.842
DOJ2vhDD7Gg-00:06:42.000-00:06:44.360,anden und sonne und sonne und sonne und sonne und sonne und sonne und sonne und sonne und sonne und sonne und sonne und sonne und sonne und sonne und sonne und,71,,0.017,4.127,6.135,4.174,14.629
EslZp7UiTck-00:03:41.087-00:03:47.894,es hält sich im laufe des tages mit wechselhaftem wetter mit wechselhaftem luft zwischen ostsee und südost wobei es sich mit freundlichem wetter bestimmt.,205,,0.037,11.384,21.446,4.044,37.087
C-lM9br1t-c-00:01:23.239-00:01:35.579,e lut lut e lut e werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte ,371,,0.061,20.605,42.701,4.171,67.74
yH_kzYMc0dE-00:11:46.139-00:11:53.139,es geht los in den nächsten tagen mit sicherheit es wechselt ständig überall es wechselt kurs und es blühen überall es wechselt kurs und es blühen überall.,210,,0.039,11.648,23.497,4.11,39.486
D9HR4q0vbwE-00:16:08.133-00:16:12.053,es gibt ein freundliches wetter mit vielen nebelfeldern werte um wetter.,94,,0.02,5.335,9.559,2.71,17.8
Be7Kg0uuaBo-00:11:11.234-00:11:13.798,jahresüber hat es mit hohen luftdruck zu kämpfen.,77,,0.019,4.39,7.646,1.617,13.844
Fcqg1dByeQY-00:04:09.977-00:04:13.840,jahrhunderthundert hundert tausend kilometer tauchen über das jahrhundert spanien.,116,,0.024,6.692,12.312,1.67,20.898
zCCUZIqwDJw-00:08:57.120-00:09:12.799,hat sich schon been entworft von dieser linie entworft sich vor allem in sachsen und dänemark während diese linie rangen kann sich mit lokalen turbulencenien entworfen,471,,0.1,27.03,53.97,4.128,85.404
DOJ2vhDD7Gg-00:06:51.060-00:06:52.160,es gibt ein paar schauer unter diesen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen hohen ,33,,0.011,1.792,2.834,4.158,8.994
ixq65EiuJ_c-00:03:59.598-00:04:01.587,es gibt tellement verschiedene linie druckdruckwolken aus den hohen mittel hohen mitteladel hohen hohen mitteladel hohen hohen mitteladel hohen hohen mitteladel hohen hohen mitteladel hohen hohen mitteladel ,60,,0.015,3.373,5.755,4.137,13.456
d-0NivWQG98-00:06:45.459-00:06:47.480,e e europa hat noch den stürmischen böen und drüben im südosten europas.,61,,0.015,3.45,5.746,4.131,13.517
CUIp1T0qhWs-00:04:47.911-00:04:51.415,es gibt aber auch noch wechselhaftes wetter mit stürmischen böen und wind.,85,,0.019,4.844,8.573,2.465,16.075
fTpH5m4OTw4-00:00:37.704-00:00:42.750,es gibt ein blau cir ganz oben auf den blau cir ste flüsse von ostsääääääääääääääääääääääääääääääääääää,121,,0.024,6.979,13.232,4.18,24.595
1cT9kp1pI8A-00:08:27.423-00:08:41.895,es gibt so viele verschiedene temperaturbereiche so um die angespannt temperature ranging so um null grad ab null grad werte werte werte werte werte werte werte werte werte werte werte werte werte werte werte ,347,,0.06,19.369,40.041,4.105,63.77
Ct-0LgiwtBs-00:07:30.120-00:07:44.079,es war rückwärts vor dem westen vor dem osten westen f r die ostsee ostseeküste rang über großbritannien bis ostseeküste ostseeküste rang über ostseeküste ,419,,0.068,23.391,46.529,4.137,74.329
AcOCIO6Yvho-00:13:23.760-00:13:25.386,lücken in den sonne aus sonne und lücken in sonne.,39,,0.012,2.228,2.892,1.805,7.106
5-XiLc5yNM4-00:02:52.580-00:03:04.039,e e änder sich während e s strömt auf den wetter mit wechsel e wechsel e wechsel e wechsel e wechsel e e wechsel e wechsel e wechsel e wechsel e wechsel ,344,,0.061,19.662,40.021,4.166,64.086
ixq65EiuJ_c-00:03:04.175-00:03:13.679,in einigen fällen tauchen auch mal turbulencinin auf den icebergs flüssen es mit hohen amplitudes inland hohen pfalz bergs.,285,,0.06,15.975,32.295,4.179,52.711
3WB3Ca1ocq8-00:01:08.680-00:01:22.260,ungemütlich ändert sich das jahresprogramm der deutschen wetterdienst und es entstand während es für den jahresrück des jahres bis heute gekommen ist.,408,,0.071,23.635,47.071,4.059,75.01
AdDxgNZ7nC0-00:14:01.740-00:14:06.312,der luftmassen heute umfasst eine breite aus hohen temperaturen bis hohen luftdruck.,138,,0.028,7.744,14.174,2.094,24.244
