cropped_video_path,cropped_video_filename,tsv_row_index,vid,yid,start,end,raw_text,tokenized_text,gloss,split
/work3/s235253/openaslcropped/2Wsw0KI-yQg-00:00:06.125-00:00:09.454.mp4,2Wsw0KI-yQg-00:00:06.125-00:00:09.454.mp4,4225,2Wsw0KI-yQg-00:00:06.125-00:00:09.454,2Wsw0KI-yQg,00:00:06.125,00:00:09.454,"It is Wednesday, February 12.","it is wednesday, february 12",,train
/work3/s235253/openaslcropped/0ozA6CspdcQ-00:04:12.159-00:04:16.480.mp4,0ozA6CspdcQ-00:04:12.159-00:04:16.480.mp4,21384,0ozA6CspdcQ-00:04:12.159-00:04:16.480,0ozA6CspdcQ,00:04:12.159,00:04:16.480,Cohen has not yet been charged with a crime.,cohen has not yet been charged with a crime,,train
/work3/s235253/openaslcropped/EJOkupsVoqc-00:01:15.575-00:01:29.131.mp4,EJOkupsVoqc-00:01:15.575-00:01:29.131.mp4,9664,EJOkupsVoqc-00:01:15.575-00:01:29.131,EJOkupsVoqc,00:01:15.575,00:01:29.131,"The Republican Party is involved in more than 40 lawsuits, and the Democratic Party is involved in lawsuits that are happening in 15 states.",the republican party is involved in more than 40 lawsuits and the democratic party is involved in lawsuits that are happening in 15 states,,train
/work3/s235253/openaslcropped/5V9VcrKqap0-00:03:19.417-00:03:25.667.mp4,5V9VcrKqap0-00:03:19.417-00:03:25.667.mp4,18976,5V9VcrKqap0-00:03:19.417-00:03:25.667,5V9VcrKqap0,00:03:19.417,00:03:25.667,The fourth topic was on climate change.,the fourth topic was on climate change,,train
/work3/s235253/openaslcropped/eLmY7Wgy92A-00:03:56.134-00:04:04.242.mp4,eLmY7Wgy92A-00:03:56.134-00:04:04.242.mp4,18845,eLmY7Wgy92A-00:03:56.134-00:04:04.242,eLmY7Wgy92A,00:03:56.134,00:04:04.242,Biden said it was proven false that there was corruption.,biden said it was proven false that there was corruption,,train
/work3/s235253/openaslcropped/Be7Kg0uuaBo-00:03:55.819-00:04:06.539.mp4,Be7Kg0uuaBo-00:03:55.819-00:04:06.539.mp4,16154,Be7Kg0uuaBo-00:03:55.819-00:04:06.539,Be7Kg0uuaBo,00:03:55.819,00:04:06.539,The WFD has officially adopted the theme for the 2019 International Week of the Deaf or International Day of Sign Languages.,the wfd has officially adopted the theme for the 2019 international week of the deaf or international day of sign languages,,train
/work3/s235253/openaslcropped/jEMv5qYrQQU-00:00:56.155-00:01:02.762.mp4,jEMv5qYrQQU-00:00:56.155-00:01:02.762.mp4,5721,jEMv5qYrQQU-00:00:56.155-00:01:02.762,jEMv5qYrQQU,00:00:56.155,00:01:02.762,The U.S. is by far the worst-affected country.,the u.s. is by far the worst affected country,,train
/work3/s235253/openaslcropped/3Vg-kKfUHzI-00:07:20.319-00:07:29.579.mp4,3Vg-kKfUHzI-00:07:20.319-00:07:29.579.mp4,13263,3Vg-kKfUHzI-00:07:20.319-00:07:29.579,3Vg-kKfUHzI,00:07:20.319,00:07:29.579,The plates could report if the car has been stolen or display vital Amber alert information.,the plates could report if the car has been stolen or display vital amber alert information,,train
/work3/s235253/openaslcropped/FSTcHQ4yBbw-00:07:00.040-00:07:02.160.mp4,FSTcHQ4yBbw-00:07:00.040-00:07:02.160.mp4,6828,FSTcHQ4yBbw-00:07:00.040-00:07:02.160,FSTcHQ4yBbw,00:07:00.040,00:07:02.160,That s all for today.,that s all for today,,train
/work3/s235253/openaslcropped/DGinIoH2fiE-00:05:28.959-00:05:49.259.mp4,DGinIoH2fiE-00:05:28.959-00:05:49.259.mp4,14491,DGinIoH2fiE-00:05:28.959-00:05:49.259,DGinIoH2fiE,00:05:28.959,00:05:49.259,The National Institute on Alcohol Abuse and Alcoholism defines binge drinking as five or more drinks for men and four or more drinks for women in a two hour period.,the national institute on alcohol abuse and alcoholism defines binge drinking as five or more drinks for men and four or more drinks for women in a two hour period,,train
/work3/s235253/openaslcropped/B7ovyGxt_xk-00:04:39.423-00:04:41.379.mp4,B7ovyGxt_xk-00:04:39.423-00:04:41.379.mp4,3486,B7ovyGxt_xk-00:04:39.423-00:04:41.379,B7ovyGxt_xk,00:04:39.423,00:04:41.379,They aren t separate.,they aren t separate,,train
/work3/s235253/openaslcropped/6fjvNHU3utk-00:00:15.212-00:00:19.951.mp4,6fjvNHU3utk-00:00:15.212-00:00:19.951.mp4,4954,6fjvNHU3utk-00:00:15.212-00:00:19.951,6fjvNHU3utk,00:00:15.212,00:00:19.951,Are you ready for our top news?,are you ready for our top news,,train
/work3/s235253/openaslcropped/BVrZ2mPsdS0-00:02:54.790-00:02:59.457.mp4,BVrZ2mPsdS0-00:02:54.790-00:02:59.457.mp4,10100,BVrZ2mPsdS0-00:02:54.790-00:02:59.457,BVrZ2mPsdS0,00:02:54.790,00:02:59.457,A reporter asked her if she hates Trump.,a reporter asked her if she hates trump,,train
/work3/s235253/openaslcropped/1nJ_iACyuR8-00:05:24.800-00:05:32.720.mp4,1nJ_iACyuR8-00:05:24.800-00:05:32.720.mp4,14735,1nJ_iACyuR8-00:05:24.800-00:05:32.720,1nJ_iACyuR8,00:05:24.800,00:05:32.720,Some people believe Apple will be releasing a new larger screen iPad Pro.,some people believe apple will be releasing a new larger screen ipad pro,,train
/work3/s235253/openaslcropped/3zBcV4VQ2lg-00:02:27.639-00:02:35.319.mp4,3zBcV4VQ2lg-00:02:27.639-00:02:35.319.mp4,15670,3zBcV4VQ2lg-00:02:27.639-00:02:35.319,3zBcV4VQ2lg,00:02:27.639,00:02:35.319,New York already has an open lawsuit against drugmaker Purdue Pharma.,new york already has an open lawsuit against drugmaker purdue pharma,,train
/work3/s235253/openaslcropped/edY8MnMxLvQ-00:12:23.809-00:12:32.317.mp4,edY8MnMxLvQ-00:12:23.809-00:12:32.317.mp4,9666,edY8MnMxLvQ-00:12:23.809-00:12:32.317,edY8MnMxLvQ,00:12:23.809,00:12:32.317,Some deaf people say they want the hospitals to fight for us to live regardless of their perception of whether we have a poor quality of life or not.,some deaf people say they want the hospitals to fight for us to live regardless of their perception of whether we have a poor quality of life or not,,train
/work3/s235253/openaslcropped/FSTcHQ4yBbw-00:02:23.120-00:02:24.617.mp4,FSTcHQ4yBbw-00:02:23.120-00:02:24.617.mp4,6892,FSTcHQ4yBbw-00:02:23.120-00:02:24.617,FSTcHQ4yBbw,00:02:23.120,00:02:24.617,I m very proud of my wife.,i m very proud of my wife,,train
/work3/s235253/openaslcropped/zj71SOX9oCo-00:24:01.665-00:24:03.583.mp4,zj71SOX9oCo-00:24:01.665-00:24:03.583.mp4,11602,zj71SOX9oCo-00:24:01.665-00:24:03.583,zj71SOX9oCo,00:24:01.665,00:24:03.583,Captioned by aslcaptions.com,captioned by aslcaptions.com,,train
/work3/s235253/openaslcropped/hDwx7q8PybM-00:06:31.223-00:06:50.492.mp4,hDwx7q8PybM-00:06:31.223-00:06:50.492.mp4,8951,hDwx7q8PybM-00:06:31.223-00:06:50.492,hDwx7q8PybM,00:06:31.223,00:06:50.492,"Kenichi Wright, a Deaf man who lives in Southern California, was able to film and describe what it was like in Simi Valley with the Easy Fire wildfire  burning.",kenichi wright a deaf man who lives in southern california was able to film and describe what it was like in simi valley with the easy fire wildfire burning,,train
/work3/s235253/openaslcropped/AcOCIO6Yvho-00:10:38.428-00:10:47.312.mp4,AcOCIO6Yvho-00:10:38.428-00:10:47.312.mp4,7034,AcOCIO6Yvho-00:10:38.428-00:10:47.312,AcOCIO6Yvho,00:10:38.428,00:10:47.312,We are here and gathered to honor and remember our sisters who remain missing or are murdered.,we are here and gathered to honor and remember our sisters who remain missing or are murdered,,train
/work3/s235253/openaslcropped/iFAIfRLaB64-00:03:04.039-00:03:09.199.mp4,iFAIfRLaB64-00:03:04.039-00:03:09.199.mp4,20081,iFAIfRLaB64-00:03:04.039-00:03:09.199,iFAIfRLaB64,00:03:04.039,00:03:09.199,So we pulled over to the shoulder and after discussing it decided to add snow chains for  traction.,so we pulled over to the shoulder and after discussing it decided to add snow chains for traction,,train
/work3/s235253/openaslcropped/3Vg-kKfUHzI-00:03:35.740-00:03:45.500.mp4,3Vg-kKfUHzI-00:03:35.740-00:03:45.500.mp4,13323,3Vg-kKfUHzI-00:03:35.740-00:03:45.500,3Vg-kKfUHzI,00:03:35.740,00:03:45.500,The training was sparked by the arrest of two black man waiting on a friend in a Philadelphia Starbucks.,the training was sparked by the arrest of two black man waiting on a friend in a philadelphia starbucks,,train
/work3/s235253/openaslcropped/e0bxKJXsUyw-00:11:16.299-00:11:28.480.mp4,e0bxKJXsUyw-00:11:16.299-00:11:28.480.mp4,17582,e0bxKJXsUyw-00:11:16.299-00:11:28.480,e0bxKJXsUyw,00:11:16.299,00:11:28.480,Remember to follow us on all of our social media platforms and be sure to download our app too.,remember to follow us on all of our social media platforms and be sure to download our app too,,train
/work3/s235253/openaslcropped/0AQHLPt8NDk-00:05:09.141-00:05:14.079.mp4,0AQHLPt8NDk-00:05:09.141-00:05:14.079.mp4,5776,0AQHLPt8NDk-00:05:09.141-00:05:14.079,0AQHLPt8NDk,00:05:09.141,00:05:14.079,I felt open and it was a wonderful environment.,i felt open and it was a wonderful environment,,train
/work3/s235253/openaslcropped/zj71SOX9oCo-00:03:17.207-00:03:26.790.mp4,zj71SOX9oCo-00:03:17.207-00:03:26.790.mp4,11858,zj71SOX9oCo-00:03:17.207-00:03:26.790,zj71SOX9oCo,00:03:17.207,00:03:26.790,All the passengers will remain at the base until they are screened by authorities.,all the passengers will remain at the base until they are screened by authorities,,train
/work3/s235253/openaslcropped/4zsgy6DmJfA-00:08:03.519-00:08:16.079.mp4,4zsgy6DmJfA-00:08:03.519-00:08:16.079.mp4,21774,4zsgy6DmJfA-00:08:03.519-00:08:16.079,4zsgy6DmJfA,00:08:03.519,00:08:16.079,"Even if the Democratic-controlled House passed a resolution against Trump, it will fall to the Senate to actually vote on impeachment.",even if the democratic controlled house passed a resolution against trump it will fall to the senate to actually vote on impeachment,,train
/work3/s235253/openaslcropped/0JWnUGQrtIs-00:06:58.500-00:06:59.800.mp4,0JWnUGQrtIs-00:06:58.500-00:06:59.800.mp4,23183,0JWnUGQrtIs-00:06:58.500-00:06:59.800,0JWnUGQrtIs,00:06:58.500,00:06:59.800,Your life.,your life,,train
/work3/s235253/openaslcropped/C-lM9br1t-c-00:00:08.919-00:00:10.900.mp4,C-lM9br1t-c-00:00:08.919-00:00:10.900.mp4,23658,C-lM9br1t-c-00:00:08.919-00:00:10.900,C-lM9br1t-c,00:00:08.919,00:00:10.900,Hello everyone.,hello everyone,,train
/work3/s235253/openaslcropped/hDwx7q8PybM-00:02:22.057-00:02:56.008.mp4,hDwx7q8PybM-00:02:22.057-00:02:56.008.mp4,9013,hDwx7q8PybM-00:02:22.057-00:02:56.008,hDwx7q8PybM,00:02:22.057,00:02:56.008,"Warren said the money would come from normal federal government, state government, and employer contributions to Medicare, but with the new plan, employers would no longer make payments towards private insurance companies and instead send their money to the federal government for Medicare.",warren said the money would come from normal federal government state government and employer contributions to medicare but with the new plan employers would no longer make payments towards private insurance companies and instead send their money to the federal government for medicare,,train
/work3/s235253/openaslcropped/Exjh4uwEBhM-00:04:15.400-00:04:18.480.mp4,Exjh4uwEBhM-00:04:15.400-00:04:18.480.mp4,4885,Exjh4uwEBhM-00:04:15.400-00:04:18.480,Exjh4uwEBhM,00:04:15.400,00:04:18.480,They have minimal hearing but  can speak.,they have minimal hearing but can speak,,train
/work3/s235253/openaslcropped/AcOCIO6Yvho-00:11:29.187-00:11:32.942.mp4,AcOCIO6Yvho-00:11:29.187-00:11:32.942.mp4,7025,AcOCIO6Yvho-00:11:29.187-00:11:32.942,AcOCIO6Yvho,00:11:29.187,00:11:32.942,I asked her to share more information about MMIW.,i asked her to share more information about mmiw,,train
/work3/s235253/openaslcropped/BYUE92j4p5U-00:11:07.720-00:11:22.379.mp4,BYUE92j4p5U-00:11:07.720-00:11:22.379.mp4,23447,BYUE92j4p5U-00:11:07.720-00:11:22.379,BYUE92j4p5U,00:11:07.720,00:11:22.379,The groundhog munched on the slice for about an hour and he had the audacity to do it right in the face of two dogs who were salivating on the other side of the window before scurrying away.,the groundhog munched on the slice for about an hour and he had the audacity to do it right in the face of two dogs who were salivating on the other side of the window before scurrying away,,train
/work3/s235253/openaslcropped/EslZp7UiTck-00:06:23.283-00:06:28.887.mp4,EslZp7UiTck-00:06:23.283-00:06:28.887.mp4,9514,EslZp7UiTck-00:06:23.283-00:06:28.887,EslZp7UiTck,00:06:23.283,00:06:28.887,"I understand that people tried to sway him to become the Chair of the Board, but it didn't work.",i understand that people tried to sway him to become the chair of the board but it did n't work,,train
/work3/s235253/openaslcropped/5-XiLc5yNM4-00:10:15.559-00:10:22.419.mp4,5-XiLc5yNM4-00:10:15.559-00:10:22.419.mp4,13849,5-XiLc5yNM4-00:10:15.559-00:10:22.419,5-XiLc5yNM4,00:10:15.559,00:10:22.419,The rules say the female teammate has to have a minimum weight of 108 pounds.,the rules say the female teammate has to have a minimum weight of 108 pounds,,train
/work3/s235253/openaslcropped/0QgDWB3M47g-00:09:58.600-00:10:07.200.mp4,0QgDWB3M47g-00:09:58.600-00:10:07.200.mp4,17837,0QgDWB3M47g-00:09:58.600-00:10:07.200,0QgDWB3M47g,00:09:58.600,00:10:07.200,Remember to follow us on all of our social media platforms and be sure to download our app too.,remember to follow us on all of our social media platforms and be sure to download our app too,,train
/work3/s235253/openaslcropped/0AQHLPt8NDk-00:03:03.983-00:03:13.293.mp4,0AQHLPt8NDk-00:03:03.983-00:03:13.293.mp4,5782,0AQHLPt8NDk-00:03:03.983-00:03:13.293,0AQHLPt8NDk,00:03:03.983,00:03:13.293,"For those of us who live in 49 other states, we have another reason to envy Hawaii.",for those of us who live in 49 other states we have another reason to envy hawaii,,train
/work3/s235253/openaslcropped/9C82salEk7w-00:02:25.687-00:02:46.123.mp4,9C82salEk7w-00:02:25.687-00:02:46.123.mp4,20988,9C82salEk7w-00:02:25.687-00:02:46.123,9C82salEk7w,00:02:25.687,00:02:46.123,"Gabbard said Harris put over 1,500 people in jail for marijuana violations and then laughed about it when she was asked if she ever smoked marijuana.","gabbard said harris put over 1,500 people in jail for marijuana violations and then laughed about it when she was asked if she ever smoked marijuana",,train
/work3/s235253/openaslcropped/gdVQKVcjBO8-00:01:58.680-00:02:07.040.mp4,gdVQKVcjBO8-00:01:58.680-00:02:07.040.mp4,11390,gdVQKVcjBO8-00:01:58.680-00:02:07.040,gdVQKVcjBO8,00:01:58.680,00:02:07.040,"As for the tent itself, it was put in a tote container that was 2 feet by 2 feet and left on Lee s property.",as for the tent itself it was put in a tote container that was 2 feet by 2 feet and left on lee s property,,train
/work3/s235253/openaslcropped/1cT9kp1pI8A-00:02:16.510-00:02:36.489.mp4,1cT9kp1pI8A-00:02:16.510-00:02:36.489.mp4,1691,1cT9kp1pI8A-00:02:16.510-00:02:36.489,1cT9kp1pI8A,00:02:16.510,00:02:36.489,"Yesterday the Oakland, California City Council voted to decriminalize psychedelic mushrooms, as known as ""magic mushrooms.""",yesterday the oakland california city council voted to decriminalize psychedelic mushrooms as known as magic mushrooms,,train
/work3/s235253/openaslcropped/4CZCJPhojUc-00:05:18.860-00:05:23.113.mp4,4CZCJPhojUc-00:05:18.860-00:05:23.113.mp4,321,4CZCJPhojUc-00:05:18.860-00:05:23.113,4CZCJPhojUc,00:05:18.860,00:05:23.113,Another was a father of two children.,another was a father of two children,,train
/work3/s235253/openaslcropped/B0jTPtxw3WA-00:00:35.560-00:00:47.799.mp4,B0jTPtxw3WA-00:00:35.560-00:00:47.799.mp4,22721,B0jTPtxw3WA-00:00:35.560-00:00:47.799,B0jTPtxw3WA,00:00:35.560,00:00:47.799,"Tonight thousands of people in Atlanta for the Super Bowl will be boarding planes, heading back to their respective destinations.",tonight thousands of people in atlanta for the super bowl will be boarding planes heading back to their respective destinations,,train
/work3/s235253/openaslcropped/5udliYZHcX4-00:04:06.496-00:04:21.011.mp4,5udliYZHcX4-00:04:06.496-00:04:21.011.mp4,5555,5udliYZHcX4-00:04:06.496-00:04:21.011,5udliYZHcX4,00:04:06.496,00:04:21.011,Most of the dead were soldiers whose barracks were buried by mudslides.,most of the dead were soldiers whose barracks were buried by mudslides,,train
/work3/s235253/openaslcropped/G3zfes_ZL5U-00:07:54.740-00:07:57.142.mp4,G3zfes_ZL5U-00:07:54.740-00:07:57.142.mp4,2252,G3zfes_ZL5U-00:07:54.740-00:07:57.142,G3zfes_ZL5U,00:07:54.740,00:07:57.142,I'd like to thank the person for the feedback.,i 'd like to thank the person for the feedback,,train
/work3/s235253/openaslcropped/EiPus06oKy0-00:01:57.700-00:02:09.360.mp4,EiPus06oKy0-00:01:57.700-00:02:09.360.mp4,12371,EiPus06oKy0-00:01:57.700-00:02:09.360,EiPus06oKy0,00:01:57.700,00:02:09.360,Researchers say it could just mean they are actually paying more attention.,researchers say it could just mean they are actually paying more attention,,train
/work3/s235253/openaslcropped/9C82salEk7w-00:16:59.643-00:17:14.782.mp4,9C82salEk7w-00:16:59.643-00:17:14.782.mp4,21081,9C82salEk7w-00:16:59.643-00:17:14.782,9C82salEk7w,00:16:59.643,00:17:14.782,"She would pray for people and also, if you were a deaf person in a hospital, no matter where you are, she would try to find a way to go visit them at the hospitals because often these people are left alone.",she would pray for people and also if you were a deaf person in a hospital no matter where you are she would try to find a way to go visit them at the hospitals because often these people are left alone,,train
/work3/s235253/openaslcropped/CUIp1T0qhWs-00:14:21.442-00:14:26.197.mp4,CUIp1T0qhWs-00:14:21.442-00:14:26.197.mp4,10259,CUIp1T0qhWs-00:14:21.442-00:14:26.197,CUIp1T0qhWs,00:14:21.442,00:14:26.197,He feels that he's done all he needs to accomplish in his life.,he feels that he 's done all he needs to accomplish in his life,,train
/work3/s235253/openaslcropped/3Vg-kKfUHzI-00:01:16.640-00:01:22.060.mp4,3Vg-kKfUHzI-00:01:16.640-00:01:22.060.mp4,13291,3Vg-kKfUHzI-00:01:16.640-00:01:22.060,3Vg-kKfUHzI,00:01:16.640,00:01:22.060,I am truly sorry for making a bad joke about her politics and her looks.,i am truly sorry for making a bad joke about her politics and her looks,,train
/work3/s235253/openaslcropped/cvqbe6xyT7Y-00:01:08.435-00:01:11.737.mp4,cvqbe6xyT7Y-00:01:08.435-00:01:11.737.mp4,9420,cvqbe6xyT7Y-00:01:08.435-00:01:11.737,cvqbe6xyT7Y,00:01:08.435,00:01:11.737,There will be no fans.,there will be no fans,,train
/work3/s235253/openaslcropped/FND2JfzngVY-00:00:31.699-00:00:32.859.mp4,FND2JfzngVY-00:00:31.699-00:00:32.859.mp4,21711,FND2JfzngVY-00:00:31.699-00:00:32.859,FND2JfzngVY,00:00:31.699,00:00:32.859,Hello everyone.,hello everyone,,train
